emi_id,member_id,plan_id,group_id,plan_emi,emi_no,total_emi,emi_status,divident,slot_number,gst_percentage,plan_emi_after_gst,is_gst_included,gst_amount,is_chit_taken,chit_amount,chit_emi_months,chit_emi,return_chit_amount,return_factor,chit_interest,return_chit_amount_final,chit_status,revised_emi,is_emi_due,penality_amount,rate_of_interest,after_penality_amount,revised_emi_after_penality,is_partial_payment,partial_paid_amount,amount_due,emi_month,mode,added_date,update_date
535,8,6,10,10000,7,10,due,,102201L6015,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Apr,2023",,"2022-10-14 11:35:05","0000-00-00 00:00:00"
536,8,6,10,10000,8,10,due,,102201L6015,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"May,2023",,"2022-10-14 11:35:05","0000-00-00 00:00:00"
537,8,6,10,10000,9,10,due,,102201L6015,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jun,2023",,"2022-10-14 11:35:05","0000-00-00 00:00:00"
538,8,6,10,10000,10,10,due,,102201L6015,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jul,2023",,"2022-10-14 11:35:05","0000-00-00 00:00:00"
539,10,6,10,10000,1,10,due,,102201L6016,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Oct,2022",,"2022-10-14 11:35:11","0000-00-00 00:00:00"
540,10,6,10,10000,2,10,due,,102201L6016,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Nov,2022",,"2022-10-14 11:35:11","0000-00-00 00:00:00"
541,10,6,10,10000,3,10,due,,102201L6016,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Dec,2022",,"2022-10-14 11:35:11","0000-00-00 00:00:00"
542,10,6,10,10000,4,10,due,,102201L6016,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jan,2023",,"2022-10-14 11:35:11","0000-00-00 00:00:00"
543,10,6,10,10000,5,10,due,,102201L6016,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Feb,2023",,"2022-10-14 11:35:11","0000-00-00 00:00:00"
544,10,6,10,10000,6,10,due,,102201L6016,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Mar,2023",,"2022-10-14 11:35:11","0000-00-00 00:00:00"
545,10,6,10,10000,7,10,due,,102201L6016,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Apr,2023",,"2022-10-14 11:35:11","0000-00-00 00:00:00"
546,10,6,10,10000,8,10,due,,102201L6016,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"May,2023",,"2022-10-14 11:35:11","0000-00-00 00:00:00"
547,10,6,10,10000,9,10,due,,102201L6016,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jun,2023",,"2022-10-14 11:35:11","0000-00-00 00:00:00"
548,10,6,10,10000,10,10,due,,102201L6016,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jul,2023",,"2022-10-14 11:35:11","0000-00-00 00:00:00"
549,8,6,10,10000,1,10,due,,102201L6017,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Oct,2022",,"2022-10-14 11:35:23","0000-00-00 00:00:00"
550,8,6,10,10000,2,10,due,,102201L6017,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Nov,2022",,"2022-10-14 11:35:23","0000-00-00 00:00:00"
551,8,6,10,10000,3,10,due,,102201L6017,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Dec,2022",,"2022-10-14 11:35:23","0000-00-00 00:00:00"
552,8,6,10,10000,4,10,due,,102201L6017,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jan,2023",,"2022-10-14 11:35:23","0000-00-00 00:00:00"
553,8,6,10,10000,5,10,due,,102201L6017,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Feb,2023",,"2022-10-14 11:35:23","0000-00-00 00:00:00"
554,8,6,10,10000,6,10,due,,102201L6017,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Mar,2023",,"2022-10-14 11:35:23","0000-00-00 00:00:00"
555,8,6,10,10000,7,10,due,,102201L6017,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Apr,2023",,"2022-10-14 11:35:23","0000-00-00 00:00:00"
556,8,6,10,10000,8,10,due,,102201L6017,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"May,2023",,"2022-10-14 11:35:23","0000-00-00 00:00:00"
557,8,6,10,10000,9,10,due,,102201L6017,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jun,2023",,"2022-10-14 11:35:23","0000-00-00 00:00:00"
558,8,6,10,10000,10,10,due,,102201L6017,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jul,2023",,"2022-10-14 11:35:23","0000-00-00 00:00:00"
559,9,6,10,10000,1,10,due,,102201L6018,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Oct,2022",,"2022-10-14 11:35:31","0000-00-00 00:00:00"
560,9,6,10,10000,2,10,due,,102201L6018,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Nov,2022",,"2022-10-14 11:35:31","0000-00-00 00:00:00"
561,9,6,10,10000,3,10,due,,102201L6018,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Dec,2022",,"2022-10-14 11:35:31","0000-00-00 00:00:00"
562,9,6,10,10000,4,10,due,,102201L6018,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jan,2023",,"2022-10-14 11:35:31","0000-00-00 00:00:00"
563,9,6,10,10000,5,10,due,,102201L6018,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Feb,2023",,"2022-10-14 11:35:31","0000-00-00 00:00:00"
564,9,6,10,10000,6,10,due,,102201L6018,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Mar,2023",,"2022-10-14 11:35:31","0000-00-00 00:00:00"
565,9,6,10,10000,7,10,due,,102201L6018,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Apr,2023",,"2022-10-14 11:35:31","0000-00-00 00:00:00"
566,9,6,10,10000,8,10,due,,102201L6018,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"May,2023",,"2022-10-14 11:35:31","0000-00-00 00:00:00"
567,9,6,10,10000,9,10,due,,102201L6018,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jun,2023",,"2022-10-14 11:35:31","0000-00-00 00:00:00"
568,9,6,10,10000,10,10,due,,102201L6018,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jul,2023",,"2022-10-14 11:35:31","0000-00-00 00:00:00"
569,9,6,10,10000,1,10,due,,102201L6019,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Oct,2022",,"2022-10-14 11:35:36","0000-00-00 00:00:00"
570,9,6,10,10000,2,10,due,,102201L6019,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Nov,2022",,"2022-10-14 11:35:36","0000-00-00 00:00:00"
571,9,6,10,10000,3,10,due,,102201L6019,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Dec,2022",,"2022-10-14 11:35:36","0000-00-00 00:00:00"
572,9,6,10,10000,4,10,due,,102201L6019,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jan,2023",,"2022-10-14 11:35:36","0000-00-00 00:00:00"
573,9,6,10,10000,5,10,due,,102201L6019,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Feb,2023",,"2022-10-14 11:35:36","0000-00-00 00:00:00"
574,9,6,10,10000,6,10,due,,102201L6019,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Mar,2023",,"2022-10-14 11:35:36","0000-00-00 00:00:00"
575,9,6,10,10000,7,10,due,,102201L6019,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Apr,2023",,"2022-10-14 11:35:36","0000-00-00 00:00:00"
576,9,6,10,10000,8,10,due,,102201L6019,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"May,2023",,"2022-10-14 11:35:36","0000-00-00 00:00:00"
577,9,6,10,10000,9,10,due,,102201L6019,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jun,2023",,"2022-10-14 11:35:36","0000-00-00 00:00:00"
578,9,6,10,10000,10,10,due,,102201L6019,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jul,2023",,"2022-10-14 11:35:36","0000-00-00 00:00:00"
579,11,7,11,100000,1,10,paid,1000,122210L701,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,Yes,99000,0,"Dec,2022",,"2022-12-14 04:51:51","0000-00-00 00:00:00"
580,11,7,11,100000,2,10,due,,122210L701,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jan,2023",,"2022-12-14 04:51:51","0000-00-00 00:00:00"
581,11,7,11,100000,3,10,due,,122210L701,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Feb,2023",,"2022-12-14 04:51:51","0000-00-00 00:00:00"
582,11,7,11,100000,4,10,due,,122210L701,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Mar,2023",,"2022-12-14 04:51:51","0000-00-00 00:00:00"
583,11,7,11,100000,5,10,due,,122210L701,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Apr,2023",,"2022-12-14 04:51:51","0000-00-00 00:00:00"
584,11,7,11,100000,6,10,due,,122210L701,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"May,2023",,"2022-12-14 04:51:51","0000-00-00 00:00:00"
585,11,7,11,100000,7,10,due,,122210L701,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jun,2023",,"2022-12-14 04:51:51","0000-00-00 00:00:00"
586,11,7,11,100000,8,10,due,,122210L701,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jul,2023",,"2022-12-14 04:51:51","0000-00-00 00:00:00"
587,11,7,11,100000,9,10,due,,122210L701,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Aug,2023",,"2022-12-14 04:51:51","0000-00-00 00:00:00"
588,11,7,11,100000,10,10,due,,122210L701,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Sep,2023",,"2022-12-14 04:51:51","0000-00-00 00:00:00"
589,11,9,14,100000,1,10,due,,122210L901,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,Yes,10,99990,"Dec,2022",,"2022-12-17 02:30:38","0000-00-00 00:00:00"
590,11,9,14,100000,2,10,due,,122210L901,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jan,2023",,"2022-12-17 02:30:38","0000-00-00 00:00:00"
591,11,9,14,100000,3,10,due,,122210L901,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Feb,2023",,"2022-12-17 02:30:38","0000-00-00 00:00:00"
592,11,9,14,100000,4,10,due,,122210L901,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Mar,2023",,"2022-12-17 02:30:38","0000-00-00 00:00:00"
593,11,9,14,100000,5,10,due,,122210L901,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Apr,2023",,"2022-12-17 02:30:38","0000-00-00 00:00:00"
594,11,9,14,100000,6,10,due,,122210L901,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"May,2023",,"2022-12-17 02:30:38","0000-00-00 00:00:00"
595,11,9,14,100000,7,10,due,,122210L901,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jun,2023",,"2022-12-17 02:30:38","0000-00-00 00:00:00"
596,11,9,14,100000,8,10,due,,122210L901,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jul,2023",,"2022-12-17 02:30:38","0000-00-00 00:00:00"
597,11,9,14,100000,9,10,due,,122210L901,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Aug,2023",,"2022-12-17 02:30:38","0000-00-00 00:00:00"
598,11,9,14,100000,10,10,due,,122210L901,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Sep,2023",,"2022-12-17 02:30:38","0000-00-00 00:00:00"
599,11,7,11,100000,1,10,due,,122210L702,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Dec,2022",,"2022-12-17 02:30:40","0000-00-00 00:00:00"
600,11,7,11,100000,2,10,due,,122210L702,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jan,2023",,"2022-12-17 02:30:40","0000-00-00 00:00:00"
601,11,7,11,100000,3,10,due,,122210L702,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Feb,2023",,"2022-12-17 02:30:40","0000-00-00 00:00:00"
602,11,7,11,100000,4,10,due,,122210L702,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Mar,2023",,"2022-12-17 02:30:40","0000-00-00 00:00:00"
603,11,7,11,100000,5,10,due,,122210L702,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Apr,2023",,"2022-12-17 02:30:40","0000-00-00 00:00:00"
604,11,7,11,100000,6,10,due,,122210L702,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"May,2023",,"2022-12-17 02:30:40","0000-00-00 00:00:00"
605,11,7,11,100000,7,10,due,,122210L702,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jun,2023",,"2022-12-17 02:30:40","0000-00-00 00:00:00"
606,11,7,11,100000,8,10,due,,122210L702,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Jul,2023",,"2022-12-17 02:30:40","0000-00-00 00:00:00"
607,11,7,11,100000,9,10,due,,122210L702,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Aug,2023",,"2022-12-17 02:30:40","0000-00-00 00:00:00"
608,11,7,11,100000,10,10,due,,122210L702,,,,,no,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,yes,NULL,NULL,NULL,NULL,No,NULL,NULL,"Sep,2023",,"2022-12-17 02:30:40","0000-00-00 00:00:00"
